Freq.	I(C1)	I(C2)	I(C3)	I(C4)
1.59309309309310e+04	-2.50038652384845e-01,7.67055728672736e-04	-2.49285278809521e-01,-1.94595051793376e-03	-2.49601555665601e-01,-6.51076310034152e-04	-2.50004537482665e-01,1.94158936557108e-03
1.61261261261262e+04	-2.50048042429421e-01,7.79472833354337e-04	-2.49274463916422e-01,-1.97687560823951e-03	-2.49599220813136e-01,-6.61594632619189e-04	-2.50012700119429e-01,1.97198910557542e-03
1.63213213213214e+04	-2.50057586171539e-01,7.92022953208746e-04	-2.49263471735307e-01,-2.00810825939098e-03	-2.49596847625583e-01,-6.72223752986442e-04	-2.50020978402353e-01,2.00267425770484e-03
1.65165165165165e+04	-2.50067285268420e-01,8.04709321557625e-04	-2.49252300479509e-01,-2.03965563450894e-03	-2.49594435777551e-01,-6.82966277691476e-04	-2.50029372789911e-01,2.03365136106846e-03
1.67117117117117e+04	-2.50077141412053e-01,8.17535254303916e-04	-2.49240948335613e-01,-2.07152506834175e-03	-2.49591984944293e-01,-6.93824876503853e-04	-2.50037883731953e-01,2.06492710698097e-03
1.69069069069069e+04	-2.50087156329746e-01,8.30504152781509e-04	-2.49229413462855e-01,-2.10372407298724e-03	-2.49589494802121e-01,-7.04802284496832e-04	-2.50046511669341e-01,2.09650834393606e-03
1.71021021021021e+04	-2.50097331783662e-01,8.43619506626833e-04	-2.49217693994960e-01,-2.13626034363864e-03	-2.49586965028284e-01,-7.15901304251455e-04	-2.50055257032683e-01,2.12840208268467e-03
1.72972972972973e+04	-2.50107669573094e-01,8.56884896977326e-04	-2.49205788037574e-01,-2.16914176489600e-03	-2.49584395301975e-01,-7.27124808065704e-04	-2.50064120241650e-01,2.16061550155903e-03
1.74924924924925e+04	-2.50118171533551e-01,8.70303999541779e-04	-2.49193693671539e-01,-2.20237641684258e-03	-2.49581785304488e-01,-7.38475740296729e-04	-2.50073101702423e-01,2.19315595182869e-03
1.76876876876877e+04	-2.50128839537946e-01,8.83880587959693e-04	-2.49181408950877e-01,-2.23597258178742e-03	-2.49579134720274e-01,-7.49957119739790e-04	-2.50082201807482e-01,2.22603096346320e-03
1.78828828828829e+04	-2.50139675497360e-01,8.97618537258072e-04	-2.49168931904098e-01,-2.26993875099369e-03	-2.49576443236894e-01,-7.61572042179321e-04	-2.50091420933583e-01,2.25924825095322e-03
1.80780780780781e+04	-2.50150681361074e-01,9.11521827386576e-04	-2.49156260534687e-01,-2.30428363172950e-03	-2.49573710545941e-01,-7.73323682961256e-04	-2.50100759440312e-01,2.29281571940907e-03
1.82732732732733e+04	-2.50161859117652e-01,9.25594546976259e-04	-2.49143392821036e-01,-2.33901615464416e-03	-2.49570936343999e-01,-7.85215299659147e-04	-2.50110217668108e-01,2.32674147084069e-03
1.84684684684685e+04	-2.50173210795621e-01,9.39840897226950e-04	-2.49130326717297e-01,-2.37414548135299e-03	-2.49568120332680e-01,-7.97250234934727e-04	-2.50119795936696e-01,2.36103381072100e-03
1.86636636636637e+04	-2.50184738462979e-01,9.54265195835685e-04	-2.49117060153916e-01,-2.40968101234936e-03	-2.49565262220168e-01,-8.09431919366218e-04	-2.50129494543500e-01,2.39570125479984e-03
1.88588588588589e+04	-2.50196444229711e-01,9.68871881360415e-04	-2.49103591037949e-01,-2.44563239524839e-03	-2.49562361721232e-01,-8.21763874541588e-04	-2.50139313760799e-01,2.43075253607681e-03
1.90540540540541e+04	-2.50208330246136e-01,9.83665517389916e-04	-2.49089917254346e-01,-2.48200953327628e-03	-2.49559418558809e-01,-8.34249716120847e-04	-2.50149253834511e-01,2.46619661218810e-03
1.92492492492493e+04	-2.50220398705120e-01,9.98650797228773e-04	-2.49076036666329e-01,-2.51882259417895e-03	-2.49556432464529e-01,-8.46893157125472e-04	-2.50159314981077e-01,2.50204267292058e-03
1.94444444444445e+04	-2.50232651841798e-01,1.01383254855537e-03	-2.49061947116312e-01,-2.55608201944476e-03	-2.49553403180081e-01,-8.59698011286885e-04	-2.50169497385450e-01,2.53830014812611e-03
1.96396396396397e+04	-2.50245091934840e-01,1.02921573841901e-03	-2.49047646427034e-01,-2.59379853388726e-03	-2.49550330457448e-01,-8.72668196634075e-04	-2.50179801198467e-01,2.57497871589759e-03
1.98348348348349e+04	-2.50257721305914e-01,1.04480547827345e-03	-2.49033132402498e-01,-2.63198315563094e-03	-2.49547214061270e-01,-8.85807739028532e-04	-2.50190226534074e-01,2.61208831105664e-03
2.00300300300301e+04	-2.50270542321068e-01,1.06060702940945e-03	-2.49018402829622e-01,-2.67064720645006e-03	-2.49544053768989e-01,-8.99120776059586e-04	-2.50200773466158e-01,2.64963913395746e-03
2.02252252252253e+04	-2.50283557391083e-01,1.07662580852100e-03	-2.49003455478566e-01,-2.70980232266115e-03	-2.49540849372877e-01,-9.12611560922851e-04	-2.50211442025827e-01,2.68764165969599e-03
2.04204204204205e+04	-2.50296768971884e-01,1.09286739351596e-03	-2.48988288105523e-01,-2.74946046623681e-03	-2.49537600680822e-01,-9.26284466578657e-04	-2.50222232197435e-01,2.72610664756729e-03
2.06156156156157e+04	-2.50310179564726e-01,1.10933752955803e-03	-2.48972898453078e-01,-2.78963393662361e-03	-2.49534307518356e-01,-9.40143989971632e-04	-2.50233143915996e-01,2.76504515106642e-03
2.08108108108109e+04	-2.50323791716770e-01,1.12604213540653e-03	-2.48957284253004e-01,-2.83033538282122e-03	-2.49530969730135e-01,-9.54194756473029e-04	-2.50244177062340e-01,2.80446852807174e-03
2.10060060060061e+04	-2.50337608021776e-01,1.14298731005466e-03	-2.48941443227530e-01,-2.87157781613631e-03	-2.49527587181060e-01,-9.68441524569919e-04	-2.50255331460022e-01,2.84438845164936e-03
2.12012012012013e+04	-2.50351631120027e-01,1.16017933957457e-03	-2.48925373091556e-01,-2.91337462338452e-03	-2.49524159759171e-01,-9.82889190552127e-04	-2.50266606870294e-01,2.88481692110085e-03
2.13963963963964e+04	-2.50365863698941e-01,1.17762470434461e-03	-2.48909071555217e-01,-2.95573958063356e-03	-2.49520687376541e-01,-9.97542793634941e-04	-2.50278002988034e-01,2.92576627359954e-03
2.15915915915916e+04	-2.50380308493154e-01,1.19533008654390e-03	-2.48892536326099e-01,-2.99868686758406e-03	-2.49517169971876e-01,-1.01240752110802e-03	-2.50289519436848e-01,2.96724919623059e-03
