Freq.	I(C1)	I(C2)	I(C3)	I(C4)
1.00562019228976e+05	-2.46872431850650e-01,-6.35339195513659e-04	-2.57154268970454e-01,2.46227268842567e-03	-2.52621016440279e-01,7.86733758301426e-04	-2.46005886879771e-01,-2.48656470008467e-03
1.00572019428780e+05	-2.46872941100079e-01,-6.35232369510554e-04	-2.57154114191959e-01,2.46198208658541e-03	-2.52621161510672e-01,7.86671593168468e-04	-2.46006495729488e-01,-2.48618279700660e-03
1.00582019628584e+05	-2.46873450316740e-01,-6.35125560633151e-04	-2.57153959665794e-01,2.46169157615501e-03	-2.52621306702542e-01,7.86609451292657e-04	-2.46007104499120e-01,-2.48580100245044e-03
1.00592019828388e+05	-2.46873959500679e-01,-6.35018768878247e-04	-2.57153805391837e-01,2.46140115709490e-03	-2.52621452015849e-01,7.86547332664853e-04	-2.46007713188742e-01,-2.48541931636582e-03
1.00602020028192e+05	-2.46874468651945e-01,-6.34911994242482e-04	-2.57153651369966e-01,2.46111082936554e-03	-2.52621597450549e-01,7.86485237276507e-04	-2.46008321798437e-01,-2.48503773870291e-03
1.00612020227996e+05	-2.46874977770582e-01,-6.34805236722685e-04	-2.57153497600063e-01,2.46082059292733e-03	-2.52621743006601e-01,7.86423165118143e-04	-2.46008930328277e-01,-2.48465626941066e-03
1.00622020427800e+05	-2.46875486856639e-01,-6.34698496316782e-04	-2.57153344082006e-01,2.46053044774006e-03	-2.52621888683961e-01,7.86361116180620e-04	-2.46009538778344e-01,-2.48427490844089e-03
1.00632020627604e+05	-2.46875995910162e-01,-6.34591773023031e-04	-2.57153190815671e-01,2.46024039376375e-03	-2.52622034482588e-01,7.86299090454093e-04	-2.46010147148718e-01,-2.48389365574425e-03
1.00642020827408e+05	-2.46876504931198e-01,-6.34485066835375e-04	-2.57153037800943e-01,2.45995043095987e-03	-2.52622180402439e-01,7.86237087930908e-04	-2.46010755439469e-01,-2.48351251126813e-03
1.00652021027212e+05	-2.46877013919795e-01,-6.34378377752466e-04	-2.57152885037698e-01,2.45966055928828e-03	-2.52622326443473e-01,7.86175108601121e-04	-2.46011363650682e-01,-2.48313147496391e-03
1.00662021227016e+05	-2.46877522875998e-01,-6.34271705772210e-04	-2.57152732525818e-01,2.45937077870893e-03	-2.52622472605648e-01,7.86113152455761e-04	-2.46011971782432e-01,-2.48275054678309e-03
1.00672021426820e+05	-2.46878031799853e-01,-6.34165050891429e-04	-2.57152580265182e-01,2.45908108918234e-03	-2.52622618888920e-01,7.86051219485349e-04	-2.46012579834798e-01,-2.48236972667536e-03
1.00682021626624e+05	-2.46878540691408e-01,-6.34058413105557e-04	-2.57152428255669e-01,2.45879149066974e-03	-2.52622765293248e-01,7.85989309681857e-04	-2.46013187807855e-01,-2.48198901458953e-03
1.00692021826428e+05	-2.46879049550711e-01,-6.33951792413122e-04	-2.57152276497158e-01,2.45850198313088e-03	-2.52622911818588e-01,7.85927423034967e-04	-2.46013795701681e-01,-2.48160841047697e-03
1.00702022026232e+05	-2.46879558377806e-01,-6.33845188811225e-04	-2.57152124989533e-01,2.45821256652628e-03	-2.52623058464902e-01,7.85865559536518e-04	-2.46014403516356e-01,-2.48122791428876e-03
1.00712022226036e+05	-2.46880067172741e-01,-6.33738602295340e-04	-2.57151973732670e-01,2.45792324081698e-03	-2.52623205232145e-01,7.85803719177518e-04	-2.46015011251955e-01,-2.48084752597318e-03
1.00722022425840e+05	-2.46880575935561e-01,-6.33632032864005e-04	-2.57151822726450e-01,2.45763400596278e-03	-2.52623352120277e-01,7.85741901948162e-04	-2.46015618908557e-01,-2.48046724548258e-03
1.00732022625644e+05	-2.46881084666314e-01,-6.33525480514076e-04	-2.57151671970754e-01,2.45734486192477e-03	-2.52623499129254e-01,7.85680107839623e-04	-2.46016226486238e-01,-2.48008707276624e-03
1.00742022825448e+05	-2.46881593365046e-01,-6.33418945242263e-04	-2.57151521465463e-01,2.45705580866339e-03	-2.52623646259035e-01,7.85618336843236e-04	-2.46016833985075e-01,-2.47970700777505e-03
1.00752023025252e+05	-2.46882102031803e-01,-6.33312427046007e-04	-2.57151371210457e-01,2.45676684613885e-03	-2.52623793509579e-01,7.85556588949583e-04	-2.46017441405146e-01,-2.47932705045972e-03
1.00762023225056e+05	-2.46882610666633e-01,-6.33205925920727e-04	-2.57151221205616e-01,2.45647797431276e-03	-2.52623940880841e-01,7.85494864150256e-04	-2.46018048746530e-01,-2.47894720076938e-03
1.00772023424860e+05	-2.46883119269581e-01,-6.33099441866534e-04	-2.57151071450822e-01,2.45618919314430e-03	-2.52624088372783e-01,7.85433162434887e-04	-2.46018656009299e-01,-2.47856745865694e-03
1.00782023624664e+05	-2.46883627840692e-01,-6.32992974877601e-04	-2.57150921945954e-01,2.45590050259540e-03	-2.52624235985361e-01,7.85371483795740e-04	-2.46019263193533e-01,-2.47818782407079e-03
1.00792023824468e+05	-2.46884136380015e-01,-6.32886524952379e-04	-2.57150772690893e-01,2.45561190262607e-03	-2.52624383718535e-01,7.85309828222974e-04	-2.46019870299309e-01,-2.47780829696249e-03
1.00802024024272e+05	-2.46884644887594e-01,-6.32780092085915e-04	-2.57150623685521e-01,2.45532339319784e-03	-2.52624531572260e-01,7.85248195708854e-04	-2.46020477326704e-01,-2.47742887728122e-03
1.00812024224076e+05	-2.46885153363477e-01,-6.32673676278818e-04	-2.57150474929719e-01,2.45503497426990e-03	-2.52624679546498e-01,7.85186586242631e-04	-2.46021084275793e-01,-2.47704956498030e-03
1.00822024423880e+05	-2.46885661807708e-01,-6.32567277524476e-04	-2.57150326423368e-01,2.45474664580476e-03	-2.52624827641205e-01,7.85124999816478e-04	-2.46021691146654e-01,-2.47667036000778e-03
1.00832024623684e+05	-2.46886170220333e-01,-6.32460895822640e-04	-2.57150178166347e-01,2.45445840776155e-03	-2.52624975856340e-01,7.85063436420513e-04	-2.46022297939365e-01,-2.47629126231668e-03
1.00842024823488e+05	-2.46886678601402e-01,-6.32354531168382e-04	-2.57150030158542e-01,2.45417026010240e-03	-2.52625124191861e-01,7.85001896046626e-04	-2.46022904654001e-01,-2.47591227185566e-03
1.00852025023292e+05	-2.46887186950957e-01,-6.32248183560072e-04	-2.57149882399830e-01,2.45388220278734e-03	-2.52625272647729e-01,7.84940378685019e-04	-2.46023511290638e-01,-2.47553338857708e-03
1.00862025223096e+05	-2.46887695269046e-01,-6.32141852993144e-04	-2.57149734890095e-01,2.45359423577771e-03	-2.52625421223897e-01,7.84878884327649e-04	-2.46024117849352e-01,-2.47515461243005e-03
1.00872025422900e+05	-2.46888203555714e-01,-6.32035539466211e-04	-2.57149587629216e-01,2.45330635903408e-03	-2.52625569920330e-01,7.84817412964690e-04	-2.46024724330221e-01,-2.47477594336641e-03
1.00882025622704e+05	-2.46888711811006e-01,-6.31929242976871e-04	-2.57149440617078e-01,2.45301857251659e-03	-2.52625718736981e-01,7.84755964586596e-04	-2.46025330733320e-01,-2.47439738133871e-03
1.00892025822508e+05	-2.46889220034969e-01,-6.31822963518942e-04	-2.57149293853559e-01,2.45273087618777e-03	-2.52625867673811e-01,7.84694539186150e-04	-2.46025937058728e-01,-2.47401892629405e-03
1.00902026022312e+05	-2.46889728227651e-01,-6.31716701092536e-04	-2.57149147338545e-01,2.45244327000716e-03	-2.52626016730778e-01,7.84633136753032e-04	-2.46026543306518e-01,-2.47364057818689e-03
1.00912026222116e+05	-2.46890236389094e-01,-6.31610455692731e-04	-2.57149001071914e-01,2.45215575393658e-03	-2.52626165907841e-01,7.84571757278717e-04	-2.46027149476767e-01,-2.47326233696540e-03
1.00922026421920e+05	-2.46890744519347e-01,-6.31504227318030e-04	-2.57148855053550e-01,2.45186832793634e-03	-2.52626315204958e-01,7.84510400753960e-04	-2.46027755569552e-01,-2.47288420258247e-03
1.00932026621724e+05	-2.46891252618453e-01,-6.31398015963673e-04	-2.57148709283337e-01,2.45158099196806e-03	-2.52626464622091e-01,7.84449067170512e-04	-2.46028361584949e-01,-2.47250617498789e-03
1.00942026821528e+05	-2.46891760686459e-01,-6.31291821628618e-04	-2.57148563761152e-01,2.45129374599188e-03	-2.52626614159192e-01,7.84387756518116e-04	-2.46028967523031e-01,-2.47212825413371e-03
1.00952027021332e+05	-2.46892268723412e-01,-6.31185644308273e-04	-2.57148418486881e-01,2.45100658996970e-03	-2.52626763816225e-01,7.84326468789016e-04	-2.46029573383879e-01,-2.47175043997044e-03
1.00962027221136e+05	-2.46892776729355e-01,-6.31079483999715e-04	-2.57148273460406e-01,2.45071952386228e-03	-2.52626913593147e-01,7.84265203973789e-04	-2.46030179167565e-01,-2.47137273244832e-03
1.00972027420940e+05	-2.46893284704334e-01,-6.30973340700947e-04	-2.57148128681609e-01,2.45043254763061e-03	-2.52627063489917e-01,7.84203962063405e-04	-2.46030784874166e-01,-2.47099513151975e-03
1.00982027620744e+05	-2.46893792648398e-01,-6.30867214408616e-04	-2.57147984150374e-01,2.45014566123546e-03	-2.52627213506494e-01,7.84142743049124e-04	-2.46031390503758e-01,-2.47061763713618e-03
1.00992027820548e+05	-2.46894300561587e-01,-6.30761105119691e-04	-2.57147839866580e-01,2.44985886463816e-03	-2.52627363642836e-01,7.84081546921375e-04	-2.46031996056415e-01,-2.47024024924820e-03
1.01002028020352e+05	-2.46894808443951e-01,-6.30655012830404e-04	-2.57147695830114e-01,2.44957215780034e-03	-2.52627513898903e-01,7.84020373671999e-04	-2.46032601532215e-01,-2.46986296780605e-03
1.01012028220156e+05	-2.46895316295535e-01,-6.30548937538555e-04	-2.57147552040855e-01,2.44928554068265e-03	-2.52627664274653e-01,7.83959223291969e-04	-2.46033206931232e-01,-2.46948579276202e-03
1.01022028419960e+05	-2.46895824116383e-01,-6.30442879240758e-04	-2.57147408498689e-01,2.44899901324647e-03	-2.52627814770046e-01,7.83898095771875e-04	-2.46033812253541e-01,-2.46910872406719e-03
1.01032028619764e+05	-2.46896331906540e-01,-6.30336837933496e-04	-2.57147265203497e-01,2.44871257545298e-03	-2.52627965385040e-01,7.83836991103355e-04	-2.46034417499219e-01,-2.46873176167254e-03
1.01042028819568e+05	-2.46896839666051e-01,-6.30230813614421e-04	-2.57147122155162e-01,2.44842622726319e-03	-2.52628116119593e-01,7.83775909277126e-04	-2.46035022668341e-01,-2.46835490552962e-03
1.01052029019372e+05	-2.46897347394963e-01,-6.30124806281156e-04	-2.57146979353571e-01,2.44813996863838e-03	-2.52628266973665e-01,7.83714850283966e-04	-2.46035627760980e-01,-2.46797815559041e-03
1.01062029219176e+05	-2.46897855093321e-01,-6.30018815929230e-04	-2.57146836798601e-01,2.44785379953990e-03	-2.52628417947216e-01,7.83653814115479e-04	-2.46036232777214e-01,-2.46760151180551e-03
1.01072029418980e+05	-2.46898362761170e-01,-6.29912842556021e-04	-2.57146694490140e-01,2.44756771992938e-03	-2.52628569040203e-01,7.83592800762789e-04	-2.46036837717117e-01,-2.46722497412581e-03
1.01082029618784e+05	-2.46898870398555e-01,-6.29806886158588e-04	-2.57146552428069e-01,2.44728172976788e-03	-2.52628720252587e-01,7.83531810216911e-04	-2.46037442580765e-01,-2.46684854250332e-03
1.01092029818588e+05	-2.46899378005521e-01,-6.29700946734424e-04	-2.57146410612272e-01,2.44699582901641e-03	-2.52628871584328e-01,7.83470842468589e-04	-2.46038047368230e-01,-2.46647221689036e-03
1.01102030018392e+05	-2.46899885582113e-01,-6.29595024280186e-04	-2.57146269042635e-01,2.44671001763632e-03	-2.52629023035381e-01,7.83409897508913e-04	-2.46038652079591e-01,-2.46609599723793e-03
1.01112030218196e+05	-2.46900393128377e-01,-6.29489118792244e-04	-2.57146127719038e-01,2.44642429558974e-03	-2.52629174605708e-01,7.83348975329619e-04	-2.46039256714922e-01,-2.46571988349657e-03
1.01122030418000e+05	-2.46900900644358e-01,-6.29383230268302e-04	-2.57145986641367e-01,2.44613866283722e-03	-2.52629326295269e-01,7.83288075921408e-04	-2.46039861274297e-01,-2.46534387561884e-03
1.01132030617804e+05	-2.46901408130100e-01,-6.29277358704182e-04	-2.57145845809505e-01,2.44585311934069e-03	-2.52629478104021e-01,7.83227199275663e-04	-2.46040465757790e-01,-2.46496797355560e-03
1.01142030817608e+05	-2.46901915585647e-01,-6.29171504098726e-04	-2.57145705223337e-01,2.44556766506145e-03	-2.52629630031925e-01,7.83166345382801e-04	-2.46041070165476e-01,-2.46459217725974e-03
1.01152031017412e+05	-2.46902423011049e-01,-6.29065666446812e-04	-2.57145564882746e-01,2.44528229996074e-03	-2.52629782078941e-01,7.83105514234668e-04	-2.46041674497431e-01,-2.46421648668112e-03
1.01162031217216e+05	-2.46902930406345e-01,-6.28959845747255e-04	-2.57145424787616e-01,2.44499702399992e-03	-2.52629934245022e-01,7.83044705821669e-04	-2.46042278753729e-01,-2.46384090177356e-03
1.01172031417020e+05	-2.46903437771584e-01,-6.28854041995093e-04	-2.57145284937832e-01,2.44471183714122e-03	-2.52630086530136e-01,7.82983920135760e-04	-2.46042882934444e-01,-2.46346542248618e-03
1.01182031616824e+05	-2.46903945106807e-01,-6.28748255188813e-04	-2.57145145333277e-01,2.44442673934566e-03	-2.52630238934238e-01,7.82923157167825e-04	-2.46043487039651e-01,-2.46309004877252e-03
1.01192031816628e+05	-2.46904452412062e-01,-6.28642485324508e-04	-2.57145005973837e-01,2.44414173057463e-03	-2.52630391457289e-01,7.82862416908642e-04	-2.46044091069424e-01,-2.46271478058416e-03
1.01202032016432e+05	-2.46904959687393e-01,-6.28536732398793e-04	-2.57144866859397e-01,2.44385681079046e-03	-2.52630544099246e-01,7.82801699349786e-04	-2.46044695023838e-01,-2.46233961787183e-03
1.01212032216236e+05	-2.46905466932846e-01,-6.28430996410849e-04	-2.57144727989838e-01,2.44357197995326e-03	-2.52630696860071e-01,7.82741004481752e-04	-2.46045298902967e-01,-2.46196456058984e-03
1.01222032416040e+05	-2.46905974148461e-01,-6.28325277354409e-04	-2.57144589365049e-01,2.44328723802593e-03	-2.52630849739720e-01,7.82680332296469e-04	-2.46045902706887e-01,-2.46158960868677e-03
1.01232032615844e+05	-2.46906481334287e-01,-6.28219575228267e-04	-2.57144450984911e-01,2.44300258496993e-03	-2.52631002738159e-01,7.82619682784765e-04	-2.46046506435668e-01,-2.46121476211621e-03
1.01242032815648e+05	-2.46906988490368e-01,-6.28113890029210e-04	-2.57144312849311e-01,2.44271802074609e-03	-2.52631155855339e-01,7.82559055937625e-04	-2.46047110089387e-01,-2.46084002083029e-03
1.01252033015452e+05	-2.46907495616748e-01,-6.28008221753455e-04	-2.57144174958135e-01,2.44243354531751e-03	-2.52631309091225e-01,7.82498451746806e-04	-2.46047713668119e-01,-2.46046538477986e-03
1.01262033215256e+05	-2.46908002713472e-01,-6.27902570399672e-04	-2.57144037311265e-01,2.44214915864412e-03	-2.52631462445778e-01,7.82437870202345e-04	-2.46048317171934e-01,-2.46009085391876e-03
1.01272033415060e+05	-2.46908509780584e-01,-6.27796935962301e-04	-2.57143899908587e-01,2.44186486068917e-03	-2.52631615918953e-01,7.82377311296545e-04	-2.46048920600912e-01,-2.45971642819687e-03
1.01282033614864e+05	-2.46909016818128e-01,-6.27691318440336e-04	-2.57143762749988e-01,2.44158065141321e-03	-2.52631769510712e-01,7.82316775019630e-04	-2.46049523955121e-01,-2.45934210756740e-03
1.01292033814668e+05	-2.46909523826150e-01,-6.27585717829296e-04	-2.57143625835351e-01,2.44129653077882e-03	-2.52631923221016e-01,7.82256261363724e-04	-2.46050127234637e-01,-2.45896789198205e-03
1.01302034014472e+05	-2.46910030804694e-01,-6.27480134126120e-04	-2.57143489164563e-01,2.44101249874776e-03	-2.52632077049822e-01,7.82195770320016e-04	-2.46050730439537e-01,-2.45859378139249e-03
1.01312034214276e+05	-2.46910537753804e-01,-6.27374567328719e-04	-2.57143352737509e-01,2.44072855528130e-03	-2.52632230997092e-01,7.82135301878650e-04	-2.46051333569890e-01,-2.45821977575127e-03
1.01322034414080e+05	-2.46911044673524e-01,-6.27269017432965e-04	-2.57143216554072e-01,2.44044470034178e-03	-2.52632385062784e-01,7.82074856031795e-04	-2.46051936625772e-01,-2.45784587501047e-03
1.01332034613884e+05	-2.46911551563898e-01,-6.27163484437150e-04	-2.57143080614142e-01,2.44016093389011e-03	-2.52632539246857e-01,7.82014432769762e-04	-2.46052539607255e-01,-2.45747207912304e-03
1.01342034813688e+05	-2.46912058424973e-01,-6.27057968337522e-04	-2.57142944917601e-01,2.43987725588937e-03	-2.52632693549274e-01,7.81954032084302e-04	-2.46053142514415e-01,-2.45709838804051e-03
1.01352035013492e+05	-2.46912565256790e-01,-6.26952469129624e-04	-2.57142809464337e-01,2.43959366630083e-03	-2.52632847969993e-01,7.81893653967074e-04	-2.46053745347323e-01,-2.45672480171373e-03
1.01362035213296e+05	-2.46913072059394e-01,-6.26846986812556e-04	-2.57142674254235e-01,2.43931016508608e-03	-2.52633002508974e-01,7.81833298408238e-04	-2.46054348106055e-01,-2.45635132009747e-03
1.01372035413100e+05	-2.46913578832831e-01,-6.26741521380855e-04	-2.57142539287182e-01,2.43902675220778e-03	-2.52633157166178e-01,7.81772965400135e-04	-2.46054950790682e-01,-2.45597794314170e-03
1.01382035612904e+05	-2.46914085577142e-01,-6.26636072834079e-04	-2.57142404563061e-01,2.43874342762715e-03	-2.52633311941562e-01,7.81712654932681e-04	-2.46055553401278e-01,-2.45560467080064e-03
1.01392035812708e+05	-2.46914592292374e-01,-6.26530641166426e-04	-2.57142270081762e-01,2.43846019130687e-03	-2.52633466835090e-01,7.81652366998543e-04	-2.46056155937916e-01,-2.45523150302450e-03
1.01402036012512e+05	-2.46915098978570e-01,-6.26425226377098e-04	-2.57142135843168e-01,2.43817704320812e-03	-2.52633621846718e-01,7.81592101587861e-04	-2.46056758400671e-01,-2.45485843976805e-03
1.01412036212316e+05	-2.46915605635776e-01,-6.26319828462091e-04	-2.57142001847167e-01,2.43789398329342e-03	-2.52633776976410e-01,7.81531858691953e-04	-2.46057360789613e-01,-2.45448548098223e-03
1.01422036412120e+05	-2.46916112264031e-01,-6.26214447417325e-04	-2.57141868093646e-01,2.43761101152490e-03	-2.52633932224123e-01,7.81471638302986e-04	-2.46057963104817e-01,-2.45411262661906e-03
1.01432036611924e+05	-2.46916618863382e-01,-6.26109083241858e-04	-2.57141734582489e-01,2.43732812786403e-03	-2.52634087589817e-01,7.81411440410558e-04	-2.46058565346357e-01,-2.45373987663282e-03
1.01442036811728e+05	-2.46917125433876e-01,-6.26003735930136e-04	-2.57141601313585e-01,2.43704533227353e-03	-2.52634243073454e-01,7.81351265007613e-04	-2.46059167514304e-01,-2.45336723097381e-03
1.01452037011532e+05	-2.46917631975553e-01,-6.25898405480947e-04	-2.57141468286819e-01,2.43676262471482e-03	-2.52634398674995e-01,7.81291112084331e-04	-2.46059769608733e-01,-2.45299468959623e-03
1.01462037211336e+05	-2.46918138488457e-01,-6.25793091890245e-04	-2.57141335502077e-01,2.43648000515059e-03	-2.52634554394394e-01,7.81230981632172e-04	-2.46060371629714e-01,-2.45262225245185e-03
1.01472037411140e+05	-2.46918644972633e-01,-6.25687795154560e-04	-2.57141202959250e-01,2.43619747354280e-03	-2.52634710231620e-01,7.81170873642822e-04	-2.46060973577322e-01,-2.45224991949261e-03
1.01482037610944e+05	-2.46919151428124e-01,-6.25582515271422e-04	-2.57141070658219e-01,2.43591502985371e-03	-2.52634866186626e-01,7.81110788107164e-04	-2.46061575451628e-01,-2.45187769067199e-03
1.01492037810748e+05	-2.46919657854975e-01,-6.25477252237772e-04	-2.57140938598875e-01,2.43563267404535e-03	-2.52635022259377e-01,7.81050725016476e-04	-2.46062177252705e-01,-2.45150556594251e-03
1.01502038010552e+05	-2.46920164253229e-01,-6.25372006050368e-04	-2.57140806781105e-01,2.43535040607961e-03	-2.52635178449830e-01,7.80990684361882e-04	-2.46062778980629e-01,-2.45113354525696e-03
1.01512038210356e+05	-2.46920670622930e-01,-6.25266776705741e-04	-2.57140675204794e-01,2.43506822591893e-03	-2.52635334757949e-01,7.80930666134681e-04	-2.46063380635468e-01,-2.45076162856744e-03
1.01522038410160e+05	-2.46921176964120e-01,-6.25161564201282e-04	-2.57140543869830e-01,2.43478613352586e-03	-2.52635491183689e-01,7.80870670326471e-04	-2.46063982217297e-01,-2.45038981582709e-03
1.01532038609964e+05	-2.46921683276845e-01,-6.25056368533307e-04	-2.57140412776102e-01,2.43450412886229e-03	-2.52635647727015e-01,7.80810696928501e-04	-2.46064583726188e-01,-2.45001810698821e-03
1.01542038809768e+05	-2.46922189561148e-01,-6.24951189699199e-04	-2.57140281923495e-01,2.43422221189047e-03	-2.52635804387885e-01,7.80750745931792e-04	-2.46065185162211e-01,-2.44964650200417e-03
1.01552039009572e+05	-2.46922695817071e-01,-6.24846027695407e-04	-2.57140151311898e-01,2.43394038257284e-03	-2.52635961166261e-01,7.80690817327574e-04	-2.46065786525442e-01,-2.44927500082721e-03
1.01562039209376e+05	-2.46923202044659e-01,-6.24740882519327e-04	-2.57140020941198e-01,2.43365864087187e-03	-2.52636118062102e-01,7.80630911107132e-04	-2.46066387815952e-01,-2.44890360341089e-03
1.01572039409180e+05	-2.46923708243956e-01,-6.24635754167054e-04	-2.57139890811281e-01,2.43337698674960e-03	-2.52636275075369e-01,7.80571027262179e-04	-2.46066989033811e-01,-2.44853230970683e-03
1.01582039608984e+05	-2.46924214415004e-01,-6.24530642635783e-04	-2.57139760922038e-01,2.43309542016861e-03	-2.52636432206023e-01,7.80511165783933e-04	-2.46067590179095e-01,-2.44816111966876e-03
1.01592039808788e+05	-2.46924720557848e-01,-6.24425547922657e-04	-2.57139631273353e-01,2.43281394109098e-03	-2.52636589454025e-01,7.80451326663129e-04	-2.46068191251872e-01,-2.44779003324917e-03
1.01602040008592e+05	-2.46925226672531e-01,-6.24320470023476e-04	-2.57139501865118e-01,2.43253254947978e-03	-2.52636746819334e-01,7.80391509891773e-04	-2.46068792252217e-01,-2.44741905040093e-03
1.01612040208396e+05	-2.46925732759095e-01,-6.24215408937395e-04	-2.57139372697218e-01,2.43225124529622e-03	-2.52636904301909e-01,7.80331715460277e-04	-2.46069393180200e-01,-2.44704817107844e-03
1.01622040408200e+05	-2.46926238817584e-01,-6.24110364657905e-04	-2.57139243769542e-01,2.43197002850440e-03	-2.52637061901715e-01,7.80271943361471e-04	-2.46069994035895e-01,-2.44667739523194e-03
1.01632040608004e+05	-2.46926744848042e-01,-6.24005337185631e-04	-2.57139115081979e-01,2.43168889906480e-03	-2.52637219618710e-01,7.80212193584741e-04	-2.46070594819373e-01,-2.44630672281757e-03
1.01642040807808e+05	-2.46927250850511e-01,-6.23900326514736e-04	-2.57138986634417e-01,2.43140785694151e-03	-2.52637377452854e-01,7.80152466122785e-04	-2.46071195530706e-01,-2.44593615378638e-03
1.01652041007612e+05	-2.46927756825037e-01,-6.23795332642708e-04	-2.57138858426742e-01,2.43112690209636e-03	-2.52637535404111e-01,7.80092760966460e-04	-2.46071796169963e-01,-2.44556568809133e-03
1.01662041207416e+05	-2.46928262771659e-01,-6.23690355566545e-04	-2.57138730458845e-01,2.43084603449203e-03	-2.52637693472439e-01,7.80033078107492e-04	-2.46072396737220e-01,-2.44519532568626e-03
1.01672041407220e+05	-2.46928768690424e-01,-6.23585395283240e-04	-2.57138602730613e-01,2.43056525409089e-03	-2.52637851657798e-01,7.79973417536634e-04	-2.46072997232547e-01,-2.44482506652426e-03
1.01682041607024e+05	-2.46929274581373e-01,-6.23480451789345e-04	-2.57138475241935e-01,2.43028456085578e-03	-2.52638009960152e-01,7.79913779245370e-04	-2.46073597656013e-01,-2.44445491055817e-03
1.01692041806828e+05	-2.46929780444550e-01,-6.23375525081904e-04	-2.57138347992700e-01,2.43000395474905e-03	-2.52638168379457e-01,7.79854163225333e-04	-2.46074198007693e-01,-2.44408485774120e-03
1.01702042006632e+05	-2.46930286279997e-01,-6.23270615157726e-04	-2.57138220982796e-01,2.42972343573344e-03	-2.52638326915678e-01,7.79794569467578e-04	-2.46074798287656e-01,-2.44371490802661e-03
1.01712042206436e+05	-2.46930792087759e-01,-6.23165722013715e-04	-2.57138094212113e-01,2.42944300377138e-03	-2.52638485568776e-01,7.79734997963313e-04	-2.46075398495974e-01,-2.44334506136811e-03
1.01722042406240e+05	-2.46931297867877e-01,-6.23060845645666e-04	-2.57137967680540e-01,2.42916265882593e-03	-2.52638644338709e-01,7.79675448704872e-04	-2.46075998632720e-01,-2.44297531771753e-03
1.01732042606044e+05	-2.46931803620395e-01,-6.22955986051749e-04	-2.57137841387963e-01,2.42888240085946e-03	-2.52638803225441e-01,7.79615921682478e-04	-2.46076598697964e-01,-2.44260567702953e-03
1.01742042805848e+05	-2.46932309345355e-01,-6.22851143228929e-04	-2.57137715334274e-01,2.42860222983433e-03	-2.52638962228928e-01,7.79556416887831e-04	-2.46077198691778e-01,-2.44223613925740e-03
1.01752043005652e+05	-2.46932815042800e-01,-6.22746317172733e-04	-2.57137589519361e-01,2.42832214571393e-03	-2.52639121349137e-01,7.79496934312340e-04	-2.46077798614232e-01,-2.44186670435372e-03
1.01762043205456e+05	-2.46933320712776e-01,-6.22641507881785e-04	-2.57137463943114e-01,2.42804214846009e-03	-2.52639280586026e-01,7.79437473947098e-04	-2.46078398465397e-01,-2.44149737227303e-03
1.01772043405260e+05	-2.46933826355321e-01,-6.22536715350917e-04	-2.57137338605421e-01,2.42776223803663e-03	-2.52639439939553e-01,7.79378035784213e-04	-2.46078998245344e-01,-2.44112814296720e-03
1.01782043605064e+05	-2.46934331970482e-01,-6.22431939577561e-04	-2.57137213506173e-01,2.42748241440580e-03	-2.52639599409686e-01,7.79318619814694e-04	-2.46079597954145e-01,-2.44075901638999e-03
1.01792043804868e+05	-2.46934837558298e-01,-6.22327180559948e-04	-2.57137088645258e-01,2.42720267753004e-03	-2.52639758996381e-01,7.79259226029352e-04	-2.46080197591871e-01,-2.44038999249650e-03
1.01802044004672e+05	-2.46935343118815e-01,-6.22222438292373e-04	-2.57136964022566e-01,2.42692302737293e-03	-2.52639918699600e-01,7.79199854420841e-04	-2.46080797158591e-01,-2.44002107123742e-03
1.01812044204476e+05	-2.46935848652073e-01,-6.22117712774303e-04	-2.57136839637988e-01,2.42664346389675e-03	-2.52640078519308e-01,7.79140504979035e-04	-2.46081396654380e-01,-2.43965225256909e-03
1.01822044404280e+05	-2.46936354158116e-01,-6.22013004001283e-04	-2.57136715491411e-01,2.42636398706397e-03	-2.52640238455458e-01,7.79081177696116e-04	-2.46081996079303e-01,-2.43928353644404e-03
1.01832044604084e+05	-2.46936859636988e-01,-6.21908311968837e-04	-2.57136591582726e-01,2.42608459683874e-03	-2.52640398508018e-01,7.79021872564088e-04	-2.46082595433436e-01,-2.43891492281408e-03
1.01842044803888e+05	-2.46937365088729e-01,-6.21803636676251e-04	-2.57136467911825e-01,2.42580529318297e-03	-2.52640558676946e-01,7.78962589573315e-04	-2.46083194716846e-01,-2.43854641163490e-03
1.01852045003692e+05	-2.46937870513382e-01,-6.21698978119700e-04	-2.57136344478596e-01,2.42552607605926e-03	-2.52640718962206e-01,7.78903328715289e-04	-2.46083793929604e-01,-2.43817800286050e-03
1.01862045203496e+05	-2.46938375910992e-01,-6.21594336295300e-04	-2.57136221282927e-01,2.42524694543100e-03	-2.52640879363756e-01,7.78844089981426e-04	-2.46084393071783e-01,-2.43780969644360e-03
1.01872045403300e+05	-2.46938881281598e-01,-6.21489711198367e-04	-2.57136098324712e-01,2.42496790126202e-03	-2.52641039881561e-01,7.78784873364677e-04	-2.46084992143451e-01,-2.43744149233593e-03
1.01882045603104e+05	-2.46939386625246e-01,-6.21385102829129e-04	-2.57135975603838e-01,2.42468894351394e-03	-2.52641200515578e-01,7.78725678854092e-04	-2.46085591144680e-01,-2.43707339049464e-03
